,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
SW948,4.4118865000000005,1.831177,5.0340430000000005,0.7405039999999999,-1.2474575,-5.2015910000000005,-2.5236709999999998,4.275113,1.8449970000000002,-0.172424,-0.862972,5.564385,2.2833080000000003,1.078811,3.805016,1.331907,3.512485,5.516972,6.545813,6.18334,1.382478,4.311319,6.201217,-1.9472200000000002,-3.052753,1.6973639999999999,-2.616504,3.9883879999999996,-0.216121,3.369007,0.782999,-0.051675,5.161825,4.500934,3.870621,4.024156,1.031763,4.109115,-3.635514,3.26797,5.148092,3.5907699999999996,4.905058,4.7173690000000015,4.473668,2.6693740000000004,-4.8679440000000005,0.91791,3.266859,5.9290970000000005,2.182357,4.442806,-0.67683,2.191841,0.9695379999999999,1.571715,4.251862,5.53302,2.147987,6.08925,5.538002,-2.367074,3.134305,4.237975,2.4693259999999997,5.592992,5.88614,3.4551830000000003,1.8823130000000001,6.1089269999999996,5.971712,6.266947,1.8735950000000001,2.280214,3.2496259999999997,1.541895,5.330902,1.2416479999999999,1.072777,-0.652216,5.747388,6.300833,5.74777,6.112314,-4.2308769999999996,-4.3198120000000015,3.326164,0.031644,6.209307,4.608066,3.4452019999999997,5.970130999999999,1.739971,1.464073,5.924986,1.9748330000000005,-1.844496,4.6942260000000005,4.539324,-0.29012899999999997,1.05129,1.640366,-0.702711,6.6126710000000015,3.002037,4.905563,4.977026,6.2896300000000025,4.8460160000000005,4.6112980000000015,3.490443,1.596495,2.505822,4.0949279999999995,5.8039190000000005,6.756993,1.6015139999999999,4.675872,2.4155189999999997,3.529958,5.338607,5.119841,5.889737,2.951076,5.932276,5.375444,2.987457,6.757949000000001,5.9073839999999995,5.848624,5.7332220000000005,3.716194,4.429461,6.839066000000001,4.977747,2.3466139999999998,2.46556,2.683319,3.872704,3.7873339999999995,5.7635830000000015,1.561101,3.831462,2.57212,4.164275,5.108021,3.816608,3.4039980000000005,2.563687,3.321507,5.669476,3.33465,-0.7004,6.61275,0.692199,3.530845,0.808158,5.897032,3.607368,1.821141,1.3111,5.482726,2.296969,3.4041879999999995,2.148786,4.42046,5.410875,5.846648,3.8706080000000003,-2.4058889999999997,0.8910399999999999,4.374193,4.140727,-4.617433,5.396271,-1.400947,6.125985,,,,,,,,,,,2.589918,,,-1.324755,,7.111534,1.181345,5.4526900000000005,5.57228,2.5344439999999997,3.092557,3.636022,10.271639
SW982,3.4357135000000003,1.6156315,4.103867,3.3821225000000004,-5.1813575,-5.1269480000000005,-4.013152,2.771393,1.941344,1.6013700000000002,-0.610535,3.730342,3.03665,1.710248,5.762398999999999,-4.171145,4.490411,4.936948999999999,5.230881,5.043729,0.9032629999999999,1.28071,0.71928,-1.7083979999999999,-6.683516,3.144374,-0.120307,1.618875,-0.643928,2.172361,1.3902860000000001,-0.626946,3.2882879999999997,-2.3626419999999997,2.7871759999999997,3.920949,1.472526,2.681806,-4.714462999999999,3.161943,3.058284,2.915387,3.764047,4.4039,-2.7923709999999997,2.716569,-4.993136,2.069755,2.805559,5.192551,3.3648949999999997,2.793605,-4.174229,2.189923,1.0096049999999999,0.9906360000000001,2.445557,1.011153,-3.8618370000000004,2.801663,3.5208169999999996,-2.838906,1.686965,3.4753230000000004,0.232812,5.074439,3.684452,1.048186,-2.850968,5.379237,3.077181,4.489298000000002,1.215884,2.337617,0.933766,2.095128,4.769303,2.983716,2.95129,1.8393599999999999,4.399589,4.5745379999999995,2.204752,5.040630999999999,-4.14818,-5.480676,0.266883,-0.061725,4.731877,1.7872119999999998,1.922335,4.3898410000000005,1.9012759999999997,2.4425939999999997,3.9695379999999996,2.2766,-2.816388,3.6848690000000004,2.847897,-0.624157,3.68641,3.015066,-0.698681,2.054743,-1.08863,3.8461849999999997,3.873297,5.165271,5.197874,2.9987790000000003,5.215707,-1.378665,3.070782,3.73284,3.2565869999999997,5.542978,-1.344639,4.926883,2.043714,4.476441,4.293674,4.947284,5.016916,3.7796760000000003,4.639797,4.578103,0.757552,2.032054,4.709904,2.118504,4.3168,-0.261888,5.278318,3.523286,2.483686,1.2242629999999999,1.9097979999999999,2.5455959999999997,5.01082,4.064035,2.139181,-1.1340000000000001,5.124636,1.532383,2.217422,4.2103779999999995,4.149587,2.71354,2.855722,3.097049,3.6225699999999996,5.366635,-3.468208,3.724597,-0.7214520000000001,2.635566,-1.318552,4.70909,0.797521,-0.78584,-3.8158790000000002,5.733724,1.574945,1.37445,0.421993,0.6455350000000001,5.750542,4.909086,5.778854,-4.484213,-3.037632,3.0986599999999997,1.707682,-4.197677,,,,,,,,,,,,,,,,,,,6.114987999999999,-4.4564075,-2.560767,-0.605103,3.396865,-0.7070850000000001,3.6478669999999997,7.296405
SiHa,5.6849235,3.195695,3.6147405,4.883186,-3.0022425,-1.5646705,0.6180979999999999,3.985607,3.466583,4.561593,2.481476,4.002097,5.551667,4.540393,3.2920809999999996,0.285763,4.652742,4.885254,6.479280999999999,5.67351,4.505902,4.73658,6.099495,-1.116835,-2.2856389999999998,3.7653519999999996,1.7322939999999998,5.386633,2.216575,5.077441,2.281838,1.871256,4.174321,2.714651,3.218744,5.146195,3.2590060000000003,6.039579,0.24969499999999997,2.491865,5.500813,2.857415,4.95942,3.731867,4.254412,2.989905,-4.025792,4.807678,1.9308029999999998,4.487957,3.7137849999999997,3.5109809999999997,-3.901889,3.7526949999999997,1.269942,4.004304,2.784305,3.7295239999999996,3.666932,6.0270790000000005,3.8549879999999996,-2.0409490000000003,4.9848870000000005,3.9508959999999997,1.2991540000000001,5.522572,5.145343,3.315752,0.095063,5.517946,5.585851,4.195311,3.210998,3.147716,3.136021,3.254843,3.905225,2.6861770000000003,2.412906,3.396094,5.565348999999999,6.161231,2.977169,6.581401,-0.097381,0.718061,1.8346650000000002,1.606035,4.519889,3.958763,4.472043,4.357811,3.980433,4.664775,5.985291999999999,4.986447,-2.2480689999999997,5.063292,6.100568,1.037034,4.630066,5.22119,4.430885,5.789683999999999,4.238738,5.838618,3.779168,5.7049650000000005,4.793876999999998,3.5030330000000003,3.4585589999999997,2.395378,3.057629,2.672966,6.04697,5.527692,3.1431880000000003,5.241752,2.501046,5.820482,4.875758,5.127346,5.559914,4.416149,5.244057,5.8331589999999975,3.4721580000000003,5.774852,5.841121,4.063276,4.16435,2.4121200000000003,4.678414,7.128841,4.140015,2.6436490000000004,2.220593,2.1802200000000003,3.720832,5.392633,4.625273,2.989144,4.499792,3.7552269999999996,4.576583,5.4214970000000005,5.354878,5.19875,3.5892480000000004,2.7044200000000003,4.848527,4.442001,-2.5561529999999997,6.527042,3.231067,3.6979290000000002,-0.537633,5.966321,2.888681,1.927871,-2.8276939999999997,5.726871,-0.113076,2.417406,0.928191,3.5835480000000004,5.601701,6.1241910000000015,3.28019,0.269443,2.9156880000000003,3.8939980000000003,2.289862,,5.3209620000000015,,,,,,,,,,,,,,,,,,7.131710000000001,0.29990950000000016,4.989891,6.9379880000000025,3.8016365,3.2869080000000004,4.488748999999999,9.737249
T47D,4.9682585,3.245597,1.8377115000000002,3.261196,-3.726258,-2.6233985,-0.9062450000000001,4.97194,1.915629,0.80411,2.627414,3.3499230000000004,1.602163,3.1480799999999998,3.519143,-1.447733,3.499997,2.326731,5.660973,5.227626,3.262265,4.485771,4.246246,-1.2290290000000001,-2.4212,2.163639,2.3416759999999996,3.401869,2.148345,5.626464,0.43386099999999994,2.655223,4.775174,1.983121,2.090129,3.632196,1.355905,3.8734919999999997,-2.4117029999999997,2.822527,2.79997,3.4214300000000004,2.34995,2.843773,4.096621,2.062908,-5.243277,2.8322130000000003,1.107162,4.323528,1.3122260000000001,2.5384439999999997,-3.2678830000000003,1.676566,0.284541,3.719722,1.82092,2.250459,3.949093,5.457484,3.196659,-1.6512080000000002,2.675071,3.960961,1.4361,3.207383,3.159055,3.077022,-0.8414959999999999,4.910139,5.3513589999999995,2.387619,3.384743,1.9691490000000005,2.3350470000000003,2.805984,2.6362419999999998,1.069788,2.1448110000000002,1.814975,5.36725,5.975429,3.977836,6.8718699999999995,-2.224932,-1.45413,3.0331799999999998,2.407337,4.537449,4.807165,4.169204,4.73666,2.896455,3.579496,5.500696,4.732611,-1.544311,4.283207,5.1722,-0.734286,2.8284529999999997,2.322816,3.289032,4.377447,1.601626,5.555046,3.322084,7.14181,3.723578,3.7467260000000002,4.6478730000000015,0.824205,1.622667,2.658763,3.819682,4.909071,0.662944,3.331025,2.6905509999999997,3.256486,3.694775,4.913343,5.599033,3.8039730000000014,4.777255,3.431141,3.281375,1.741111,3.106229,4.021146,4.907691000000002,3.6423650000000003,3.0332060000000003,3.39341,3.5949379999999995,2.940138,2.3227700000000002,0.8901459999999999,2.176438,4.9855730000000005,4.953878,1.355845,5.309787,3.7511059999999996,3.210747,5.206654,3.504315,3.533604,3.248027,2.2344150000000003,5.220581,2.826633,-1.285986,6.079442,2.401855,2.832464,1.265067,4.845368,3.827899,2.2107189999999997,-1.861763,3.3199440000000005,-0.35083400000000003,2.535027,-1.649746,3.650415,5.3001879999999995,3.715353,5.4418489999999995,-2.432877,2.2247220000000003,3.6984019999999997,1.895375,,1.289217,-0.34775100000000003,5.6261339999999995,3.163802,3.496137,3.704286,3.802839,4.1952169999999995,4.163209999999999,2.230583,3.7876540000000003,3.49621,3.4996440000000004,,3.5189660000000003,5.099956,,1.871474,7.366472999999999,-0.766967,1.9386150000000002,4.908087,3.7722815,4.519564,4.591432,6.347558
T84,4.6439080000000015,2.2736810000000003,3.9812345,2.486416,-2.2874275,-3.3490650000000004,-2.2221189999999997,6.0203489999999995,2.2406189999999997,0.999315,0.44699700000000003,2.948976,1.961359,2.152693,3.3530019999999996,-1.0137180000000001,4.69091,4.846019999999998,4.547947,4.305983,3.293682,4.4545580000000005,5.764017,-0.702923,-1.366318,3.6303949999999996,-0.926631,4.684031,-0.269498,4.809253,1.3283530000000001,-0.579413,5.195652,2.302882,1.56198,4.623476999999999,1.246406,5.404725,-3.203801,5.291889,1.984218,2.418751,4.1075870000000005,2.55944,0.075323,0.788082,-4.035005,1.21302,1.487617,4.085045,2.163959,2.707853,-1.7798889999999998,1.625646,1.257242,0.854174,2.999978,2.289072,3.4219410000000003,4.741119,3.878125,0.659655,2.304475,2.911963,0.8623649999999999,3.6541639999999997,1.647562,2.834977,1.202046,4.010952,5.676351,4.566347,0.514069,2.812198,2.154148,-0.9266190000000001,4.359686,1.756118,3.1627709999999998,1.83538,5.417482,4.943288,4.9764050000000015,6.559467999999999,-1.9163169999999998,-3.689954,3.032352,0.362717,4.564807,1.0514059999999998,2.723551,5.685465,2.9613270000000003,1.8293009999999998,5.447643,3.4889910000000004,-0.550855,3.922906,3.700079,1.0836219999999999,2.658156,4.484209,0.928085,5.126485,2.833982,5.638636,5.042138,6.279888,5.327783999999999,4.706082,3.24471,-0.22061,1.131259,3.777762,5.653586,4.823654,1.6079780000000001,3.724342,3.124532,4.714883,5.280493,5.649214,4.708389,4.087079,4.941664,6.20506,2.283824,2.2163209999999998,4.376479,5.50347,4.737417,2.96171,5.517982,6.174175,4.670688,2.492953,1.144506,2.419816,4.768429,2.663732,5.565459,3.9861410000000004,5.586773,2.241103,5.1192160000000015,5.6136370000000015,4.392775,3.478163,2.954285,2.738692,5.503235,4.245072,-2.178847,6.320027,1.249279,2.596236,-0.266744,5.710449,4.77952,3.073442,-0.841526,4.207178,0.563878,5.36625,1.564371,1.2169450000000002,4.619519,5.260413,3.643015,-2.905737,-0.186169,3.910745,4.802445,-3.7519139999999997,5.531772,0.485791,4.853104,,,,,,,,,,,2.8817779999999997,,,1.2862930000000001,,,-0.6065074999999999,5.280347,2.4457259999999996,3.0760705,4.762641,4.131086,9.14512
T98G,4.428122,3.4177215,3.6877005,2.885694,-2.970752,-5.022610500000001,-2.376573,4.802335,2.715805,1.515617,1.26336,4.062874,3.7308260000000004,4.1787339999999995,3.799425,-3.7034550000000004,4.740467,5.187459,5.446853,5.329551,3.6085160000000003,3.156672,4.246944,-1.594992,-4.450284,4.0233870000000005,2.236108,4.05825,0.6898,3.5521309999999997,0.8410139999999999,-0.793212,5.0637739999999996,-1.690127,2.684056,3.78113,2.4005669999999997,4.961067,-4.2428669999999995,2.363372,3.786611,2.750255,3.204768,4.171179,1.54036,1.942848,-5.333968,1.797191,2.39413,4.5590839999999995,3.6189720000000003,3.3776839999999995,-2.697275,2.622851,1.1678110000000002,2.3235959999999998,2.770508,3.9660910000000014,2.590461,3.3561769999999997,4.832433999999999,-2.106975,4.63659,2.914087,0.9346190000000001,5.089747,3.3878199999999996,3.727614,0.9699200000000001,4.379447,4.421323999999999,5.144384,1.300263,3.329242,1.7329599999999998,3.5414410000000003,4.379466000000002,3.2678580000000004,2.479341,4.423119,5.0160849999999995,5.053095,4.905926,5.2370480000000015,-3.6781349999999997,-2.761592,1.062129,0.8788530000000001,5.126944,1.9711919999999998,3.008107,3.7978160000000014,2.628797,3.21467,5.155225,2.844184,-3.029339,5.057872,3.16693,0.168212,3.5348349999999997,4.071377,1.8676119999999998,5.642394,1.7420080000000002,3.3392440000000003,4.8965629999999996,5.371023,5.209539,2.9038880000000002,4.043691,-0.9056290000000001,2.347295,3.602731,4.710459999999999,5.068892,0.780309,3.7408589999999995,1.7974,3.3289519999999997,4.695035,4.307258,5.0212069999999995,3.5098540000000003,4.875022,3.668425,3.657832,5.385636,4.515518,2.389679,5.248372,2.039469,4.8611330000000015,6.12434,3.775457,1.177781,1.921498,1.208185,2.854519,5.2551,3.4590099999999997,0.8103279999999999,4.757254,1.7128130000000001,4.113773999999999,4.392714,1.5717370000000002,4.013839,2.7881970000000003,2.412826,4.73266,3.667592,-2.509608,5.600475,1.4990290000000002,2.723802,-1.033143,4.369984,3.3105919999999998,1.922405,-2.879501,4.975935,0.9120020000000001,2.99599,0.770927,0.223244,5.3159550000000015,4.440302,5.414732,-3.179161,-1.690041,4.328385,4.043482,-5.323728,,,,,,,,,,,,,,,,,,,5.612014,-0.5326345000000001,2.191948,3.3529480000000005,2.98196,-0.392876,3.4389550000000004,8.028828
TC-71,4.5319455,2.6818945000000003,2.8412474999999997,3.2647405,-4.902501,-6.1968495,-4.517578,4.199643,2.129013,1.8588689999999999,1.09534,4.749333999999998,3.128747,3.7235129999999996,3.0663009999999997,-3.448526,1.675548,2.955457,4.0030209999999995,3.974285,0.14425,4.0476410000000005,4.126014,-1.441396,-2.288976,3.2463290000000002,1.165476,2.5155689999999997,0.905675,1.025939,1.22678,-0.142531,1.527387,2.728298,2.542204,3.0877060000000003,0.674226,2.91446,-5.618479,1.323963,2.677019,1.823337,3.4584940000000004,3.1835419999999996,-4.0245239999999995,0.591866,-4.61996,1.570446,1.9180599999999999,4.129439,4.3267489999999995,2.268409,-5.864329,3.298983,0.574991,0.667458,2.514217,1.480793,0.3971,4.514442,2.599208,-2.582971,1.619898,2.389844,1.1593229999999999,3.949184,2.881341,1.9678509999999998,-2.1356740000000003,3.794832,4.341168,3.038133,0.9604020000000001,2.918591,2.277821,0.138821,3.757831,2.902759,1.6920240000000002,,4.674328,4.679835,2.8598630000000003,4.986923,-4.744496,-5.0205160000000015,-2.1979130000000002,-0.029898,3.9312910000000003,2.922853,-1.256039,3.950383,3.7333800000000004,3.039348,4.482248,2.90328,-2.0514,4.366825,3.8191059999999997,-0.240116,2.2441419999999996,1.198971,0.041323,5.349119,-0.838556,2.136165,4.3429910000000005,4.534365,4.680703,3.338011,2.320974,-1.526402,2.001969,2.802477,3.041413,5.775306,-2.951706,2.5056380000000003,2.077914,4.167708,3.376894,3.999221,3.759924,3.079253,4.226761,2.814175,3.353418,4.051904,3.3082629999999997,3.8404160000000003,3.7758800000000003,1.11304,3.6288709999999997,5.802156,2.136135,0.626426,0.257895,1.186952,2.850571,5.487107,2.943233,-1.619102,4.5970379999999995,1.296416,2.709742,3.881571,1.903889,3.364121,2.3589900000000004,2.68615,3.3681099999999997,2.384668,-3.993384,5.381058,-0.37585999999999997,2.293116,-1.737829,4.5793300000000015,1.928064,1.562732,-3.087137,5.069365,0.385691,2.167073,-2.576993,0.6539560000000001,4.959016,4.3065190000000015,3.371006,-2.619524,-4.800922,2.12166,1.7357790000000002,,4.659141,,,,,,,,,,,,,,,,,,6.3681589999999995,-1.2539785,2.2834470000000002,4.863258,2.68198,2.249143,2.5580279999999997,5.9608339999999975
TCCSUP,6.082267,4.5179694999999995,5.124283999999999,4.8040705,-2.6907585,-1.138083,-1.865504,6.228839,3.6072050000000004,3.864063,1.5441,4.901395,4.3167620000000015,5.614482,4.914443,-1.125573,4.377626,5.097288,6.075995,5.877032,3.608129,5.453636,6.181808999999999,-1.36645,-2.891764,4.990819,2.637085,5.88615,0.368809,2.1950790000000002,2.466648,0.056729999999999996,4.674767,1.4255950000000002,3.834191000000001,5.371686,2.022059,6.011552,-1.528039,3.7450989999999997,6.364056,3.850643,4.9268339999999995,4.747544,2.6764759999999996,2.758973,-4.251545,3.118064,2.901741,4.685212,5.851686,2.456813,-4.280926999999998,2.098414,1.060634,2.915332,4.21405,3.77355,3.301017,5.049429,4.732833,-1.370355,2.535391,3.297274,1.7877560000000001,5.650341,3.153141,2.686207,0.101051,6.325139,6.103102,4.345152,1.9332470000000002,4.286866000000002,1.532271,2.0926810000000002,3.4261019999999998,3.7814900000000002,2.7181130000000002,2.23468,6.351584,6.4593089999999975,4.364234,7.437031,-0.055594000000000005,-1.3608770000000001,2.521913,1.219364,5.964676,4.056697,3.441408,6.047929,4.811605,6.007208,6.441553,6.034925,-0.7778430000000001,5.131767,5.306723000000002,0.364786,4.232183,2.106689,2.034938,6.862006,0.9813940000000001,5.527532,5.328565,6.119977,6.0175790000000005,4.265066,5.255587,1.889368,4.1123,4.692334,5.267846,6.552111,0.232031,4.790743,3.323915,4.411512999999999,5.532252,5.191227,6.090902,4.24846,5.102418,6.6595059999999995,4.710097,7.013383,6.392853,4.881208,7.0222789999999975,3.8779220000000003,4.598529,6.3982980000000005,4.528935,4.205642,2.007429,2.651456,5.209472,6.2322440000000014,5.484908,0.929427,5.786533,2.808887,4.929996,4.60325,2.47661,5.450214,3.498385,3.9746059999999996,6.451554,4.190372,-1.0123659999999999,6.840396000000001,1.915143,3.027861,2.189166,6.344713,5.332455,4.834907,1.1313739999999999,6.034878,2.206299,4.761769999999999,1.783261,4.099618,5.743961,5.2388129999999995,4.903356,-1.17307,1.94183,4.662171,4.88744,,,,,,,,,,,,,,,,,,,,5.051065,-1.064878,2.1974169999999997,2.722826,3.4494350000000003,2.3039259999999997,4.230805999999999,7.07844
TE-1,5.083073499999999,2.3774105,4.2669625,5.0356465,-3.8120415,-4.2634785000000015,-1.257903,7.199253,1.7641099999999998,2.140685,0.7460399999999999,1.98252,4.206765,3.874545,4.410102999999999,-3.624964,3.189561,5.747863,5.692392,5.217012,3.350892,5.033614,5.983137,-1.31264,-3.2238189999999998,4.329687,-0.015576,4.947528,0.283249,4.904274,1.509187,-0.425976,4.780914,-0.9667889999999999,1.770836,4.738883,0.245547,5.7098510000000005,-2.2576080000000003,2.413339,1.312959,3.393065,3.647361,3.504686,3.5315529999999997,2.137425,-4.913578,1.6898369999999998,0.42611499999999997,3.5442489999999998,3.1472029999999998,0.263937,-4.784682,1.167473,0.9225969999999999,1.3774629999999999,2.112423,5.095177,4.278885,5.5884550000000015,3.699204,1.003469,1.598984,1.471203,0.633181,5.638624,3.7755919999999996,4.084246,-1.26557,5.4077660000000005,5.286413,3.265428,1.51258,3.298948,0.38810100000000003,1.8084669999999998,3.265926,2.3053060000000003,2.702122,2.906857,4.990551,5.962694,5.8878260000000004,6.879436999999999,-2.026482,-4.357642,0.777941,1.276714,5.5952800000000025,4.594139,3.054926,5.8596080000000015,2.9223369999999997,4.7893040000000004,5.954077,5.408396,-0.4794350000000001,5.253131,5.705833,1.58081,4.541436,1.6836919999999995,3.536608,1.225716,0.975,4.846329,4.608219999999998,5.890356,5.666832,3.777993,4.8296,-0.42686999999999997,2.623288,2.544699,5.962694,6.398936,0.762696,5.8346800000000005,4.243002,3.83106,5.072065,3.5869660000000003,5.696697,3.371574,5.342859,4.1738,3.7641370000000003,0.5366989999999999,4.022132,3.683103,5.173801,4.875148,5.772626,6.310057,4.9465449999999995,3.459533,1.6358540000000001,5.144419,3.265825,3.939235,4.389826,0.534385,5.105847,2.392953,3.119379,5.919971,4.475149,3.387634,3.5918050000000004,2.365532,5.962694,2.8292439999999996,-1.7315509999999998,6.549569,1.048619,3.389155,0.8368979999999999,5.953056,5.904626,3.687212,-1.113486,5.00854,-0.601665,2.674734,0.73554,2.101334,4.058132,2.948395,3.897871,-3.446823,-2.335753,4.58514,4.083843,,,,,,,,,,,,,,,,,,,,4.840408999999998,-2.6287145,2.366592,1.9013330000000002,3.706326,0.9561200000000001,5.390942,4.034197
TE-12,6.8877295,,4.3346300000000015,5.308191000000001,-1.144717,-0.8011659999999999,2.1175889999999997,7.8424229999999975,-0.193324,1.077315,2.6037790000000003,0.793045,3.39954,3.7987290000000002,4.988653,-0.753157,4.749828,6.3272010000000005,7.001469,6.665225,4.928185,5.063199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.997379,4.474496,1.1291149999999999,0.457742,2.965398,5.520132,3.5078669999999996,5.8247290000000005,4.9264339999999995,3.319894,3.8508769999999997,0.123928,3.347923,4.939457,6.865792999999999,6.085636,0.6339560000000001,4.6723370000000015,3.5427519999999997,6.933544,4.622453,5.6835379999999995,6.437887,5.097293,6.974114,3.7621580000000003,2.775668,1.588671,5.436543,2.9846790000000003,5.809449,6.456852,6.252393,7.781509,4.171558,2.460401,1.27665,3.012922,5.0061870000000015,5.190313,5.255165,1.397783,5.793573,2.229317,4.335128,5.467626,5.754943,2.996912,3.645857,2.855614,6.902775,2.31527,-1.917568,6.5684759999999995,1.528825,4.217184,-0.43183299999999997,6.912791,5.25172,2.71743,-1.119329,6.018895,-1.220634,3.046507,-0.94155,2.193243,6.259666999999999,3.202941,6.957642,-2.716439,-0.695797,4.655514,6.491919,,5.915064,,,,,,,,,,,,,,,,,,6.288182,-1.844276,2.878285,-0.162778,4.1530455,1.865502,4.698271,6.709444
TE-15,3.9034875,0.956192,3.9866345,3.1328455,-3.2681560000000003,-5.3827574999999985,-4.069639,3.367809,-2.4759990000000003,0.633246,-0.39901,-1.153106,3.014211,1.545328,3.480431,-3.369701,3.7488639999999998,3.815125,4.995851999999998,4.971369,0.744934,2.581988,4.927732,-0.290267,-3.5063410000000004,2.987828,-0.376709,2.4842459999999997,0.141725,2.019152,1.280088,,,-1.048492,0.652982,,,4.189317,,,,,,,-2.482478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.118723,,,2.492643,4.563723,-4.400931,,,1.666539,5.535829,2.373017,,5.507871,4.034609,3.5111519999999996,4.439612,2.612263,-1.721904,4.301258,3.68157,,3.3475309999999996,3.354875,1.47739,3.180472,0.25802600000000003,3.5800959999999997,3.901907,5.116095,3.5477830000000004,2.869818,2.1453860000000002,-2.1935689999999997,2.8019849999999997,2.7312950000000003,4.1452870000000015,6.566283,-2.707925,4.508032,1.6451,4.588424,5.3804690000000015,4.775003,4.992554,3.7004269999999995,5.4219800000000005,2.6835459999999998,1.72428,1.93628,4.438495,3.486471,3.091739,3.085485,4.605882,6.009316,3.3985300000000005,2.2997959999999997,0.515185,1.6843830000000002,5.432604,3.496433,3.864633,-0.633207,5.146388,2.8588310000000003,2.594106,5.123254,4.5524260000000005,2.2071009999999998,3.04094,1.204719,4.588368,5.663889,-3.322225,5.032255,2.347672,3.072372,-0.3567,3.968429,3.580624,1.642881,-3.104454,5.866901,0.8557629999999999,0.0066370000000000005,-1.378499,0.866232,5.630612,0.272662,4.1799,-4.123499,-4.134521,2.162226,2.643815,-5.548742,4.052109,,,,,,,,,,,,,,,,,,5.993474,-1.4471455,0.34575500000000003,1.333553,3.5386230000000003,3.6299080000000004,1.1265040000000002,7.169988
