,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
SK-LU-1,6.627582,3.5314955,5.3538130000000015,5.829430500000001,-1.154372,-0.3679934999999999,-3.2574799999999997,6.746886,4.613885,4.3040059999999984,-0.848827,5.175959,5.461728,2.2930490000000003,5.103187,-0.443021,5.1986669999999995,5.5553230000000005,6.214827,7.035572,2.3500799999999997,4.128754,6.172558,-0.614701,-0.556772,5.779221,0.302654,3.521026,1.8943400000000001,3.021274,2.403686,1.5240989999999999,5.487519,-0.286616,4.017917,5.570453,4.482068,5.278522,-1.570059,5.56036,5.723822,4.3368139999999995,5.788893,6.269188,1.662294,4.313605,-3.271776,3.394386,4.2054730000000005,6.859210000000001,6.237486,4.593801,-3.512843,5.360018,2.791383,5.086851,4.195719,3.028998,3.751593,6.746509,6.779267999999999,-0.7343729999999999,4.846597,4.821201,2.5490720000000002,6.783842999999999,4.957109,6.261541,1.016274,6.076102,6.002571,6.694333,3.7300769999999996,6.481765,3.022031,3.837338,6.486343,6.6038619999999995,4.5927120000000015,1.457959,6.8085910000000025,6.168392,4.756901,7.2113570000000005,-0.806451,-1.0016040000000002,3.174411,3.182159,6.71145,2.506316,3.41203,5.736068,5.422584,2.7168069999999997,5.3571480000000005,6.6701,-1.259731,4.793298,3.402589,1.824302,4.566349,6.486494,3.426712,6.144623999999999,0.9258149999999999,5.410268,5.8603309999999995,5.782562,6.4957970000000005,3.557629,6.232854,1.173584,3.999199,5.2678449999999994,6.297264,7.684736,-0.039978,6.31785,4.4930650000000005,6.679898,5.39315,5.19364,6.514936,5.199113,5.431629,7.468428999999999,1.361189,7.637161,6.1071089999999995,2.730914,5.341529,2.540884,5.638658,7.6614910000000025,4.478339,3.8584629999999995,2.40243,0.677503,6.493692,3.3951239999999996,3.684399,-0.282166,6.170847,5.256352,6.7274270000000005,6.466995,4.068882,3.375944,4.300123,3.759957,6.096661,7.077827,-1.542611,7.394382000000001,1.478386,4.3546059999999995,0.878998,4.469296,3.971422,1.896455,-0.318469,6.975673,2.702505,4.8316940000000015,1.5018770000000001,1.8989919999999998,4.230809,6.134762,7.310906,-0.643243,1.6341430000000001,5.3079800000000015,1.0130190000000001,2.2660259999999997,,,,,,,,,,,,,,,,,,,6.869427000000001,-2.705175,0.084161,0.377371,3.3824059999999996,2.859581,4.355122,7.487506
SK-MEL-1,5.519808,1.028692,3.918557,2.989818,-3.036591,-0.9370700000000001,-1.360977,6.778646000000001,3.514134,5.1179510000000015,-3.29331,6.439037,5.598049,0.753115,4.1686760000000005,0.341197,4.576188,6.189418,5.607374,6.308553,4.063197,2.616602,5.433267,-0.11629300000000001,-0.17058800000000002,6.532096,-3.3353379999999997,4.441784999999999,3.190772,3.2706150000000003,6.317295,2.645317,6.1089660000000015,4.96019,4.563708,5.264033,2.097696,-0.675778,0.367471,3.106316,5.441508,2.151241,5.168694,2.9021169999999996,1.573756,3.4833589999999997,-1.487846,2.6004009999999997,4.098518,5.970511,5.6469629999999995,4.6387849999999995,-1.517673,6.1518559999999995,3.091539,5.878528,6.383068,3.5335199999999998,4.834877,6.151281,6.0792150000000005,0.290765,4.727704,4.84462,0.589251,5.174308,3.333179,4.842614,1.9455689999999999,6.076753,6.4133809999999984,6.4227940000000014,4.696301,6.392918,5.526929,2.234325,6.380172,5.787195,2.860984,5.043138,6.412547,5.933523999999999,4.278325,6.055751,-0.620056,0.425022,2.9684779999999997,1.975526,6.164176,2.964234,6.39878,5.335653,6.342067,1.853234,3.980157,6.402634,-2.467142,6.208223,6.10494,3.111479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3396,,,,,,,,,,,,,,,,,,,7.525188000000001,1.2201325,5.968452,6.4736709999999995,4.5901435,5.6874199999999995,4.690259999999999,10.013862
SK-MEL-2,5.393051,1.3115795,3.6934199999999997,4.9210025,-3.1559850000000003,-0.058491499999999925,-0.334741,6.277858999999999,1.8968369999999999,5.028673,-1.3922379999999999,4.300596,4.630982,0.4149640000000001,5.163792,0.774934,4.9706339999999996,5.153368,4.928376,4.8665059999999984,2.879153,5.168714,3.984606,-1.615996,-1.7485979999999999,3.8659209999999997,-3.236118,4.974235,0.413609,4.622746,4.962777,-0.062645,4.914283,1.451359,2.4176450000000003,3.934616000000001,0.938311,4.9316260000000005,-4.232199,3.672419,4.419444,1.88451,3.8938639999999998,4.42621,4.903734,2.613368,-5.5069620000000015,1.029064,1.103209,4.066779,4.486411,3.043751,-4.665927,1.6720009999999998,1.460202,1.655957,4.397056,2.102445,1.058165,4.1618580000000005,4.384055,0.317126,4.726514,2.948016,-1.020491,4.312715,4.9086110000000005,2.541087,-0.668671,3.465836,4.429092,3.068465,0.983925,4.465564,4.931223999999999,4.118364,4.9316260000000005,4.5128260000000004,2.28576,3.306482,3.797411,4.27839,4.591405,6.028853,-1.130494,-4.3774370000000005,-0.214396,1.8366490000000002,4.568147,4.043674,4.917786,4.879079,3.936961,1.036799,4.9316260000000005,4.850251999999999,-1.283277,3.816962,4.479678,2.360075,3.743317,1.54461,4.0120379999999995,2.525647,3.7274760000000002,4.906569999999999,5.360685,6.648792,5.397775,4.848427,4.823342,2.6290400000000003,1.458337,2.1846509999999997,4.764519,5.457345,3.7264019999999998,4.235869999999999,2.784913,4.488958,5.617821,4.524255999999999,4.844942,3.309139,4.891678,5.592176,2.519966,6.025647,4.084308,5.303065,4.826506,4.760967,4.926129,6.002504,4.883568,2.5958919999999996,2.4971669999999997,5.431229,4.912611,1.953366,4.795285,3.7271900000000002,4.4224,5.407365,3.8184150000000003,4.610965,4.1965080000000015,2.446827,2.373106,3.3181589999999996,3.481844,5.426266,-2.472513,5.624773,5.429576,2.454016,0.21844299999999997,4.056443,4.443297,4.168686,-1.672233,4.910769,2.628324,3.071186,1.233946,4.9316260000000005,4.969865,4.913359,-0.212008,0.15068499999999999,2.7675419999999997,4.920902,1.817162,-3.546218,,,,,,,,,,,,,,,,,,,6.022247,-2.0310265,3.135691,2.00542,4.0272115,2.164599,5.035846,8.206122
SK-MEL-24,5.793262,2.901656,4.033907,1.411131,-2.451165,-2.1709294999999997,-2.96794,5.835807,2.9636869999999997,2.616174,-1.3707340000000001,5.393748,4.844055,1.813172,5.030908,-3.7207760000000003,5.692144,5.064616,6.269882,5.643967,1.891882,1.585293,3.4371620000000003,-0.66167,-1.934337,3.154464,-0.665782,3.969557,3.116215,3.240777,2.0241439999999997,1.9225,5.208901,1.6615790000000001,3.415549,5.026663,3.409756,0.369797,-0.621487,3.305085,2.3871119999999997,4.050971,3.983855,3.4438519999999997,-1.35731,3.0200560000000003,-2.36251,3.997311,2.726609,4.725807,3.7016419999999997,3.9286839999999996,-2.916299,2.1135029999999997,1.9685119999999998,4.2017169999999995,4.083349,2.618513,1.682061,4.715813,4.641496,-0.520252,2.483472,3.8873010000000003,2.5173080000000003,6.026174,4.669556,5.557982,-0.6570600000000001,5.65977,4.7209970000000006,5.9997440000000015,4.419381,2.7172080000000003,3.5477239999999997,4.131221,3.449778,1.8421580000000002,3.452972,4.086378,5.843743,5.553534,5.761254,6.294236,-2.808249,-1.428869,2.308495,1.0659969999999999,5.3141099999999994,4.848824,4.731303,5.762818,1.963732,2.139178,4.812936,3.5825839999999998,-3.516082,5.43049,5.2550690000000015,4.332612999999999,2.665068,3.7627040000000003,1.316403,3.991157,0.9525129999999999,4.5130300000000005,5.0159650000000005,5.6745980000000005,6.073708,3.7803489999999997,4.6753540000000005,0.532204,2.757052,4.277995,5.162319999999999,6.011261,-0.755636,4.395689,2.5632610000000002,5.579929,4.849893,5.451035,5.855738,4.39815,4.7191790000000005,6.600555,1.564565,7.033156,5.9370629999999975,3.91385,5.375453,1.679355,3.524382,6.238633,2.276882,2.489516,0.554901,2.707302,5.23084,1.882225,1.74573,0.38411999999999996,5.437564,3.637721,4.540075,5.816586,5.132421,2.39695,2.582893,3.1962189999999997,4.851323000000002,5.020705,-2.761256,5.822204,2.402053,3.0795779999999997,-0.32321,4.980468,2.9881029999999997,1.100926,-2.658663,6.1969449999999995,1.276599,6.005872,0.34653,3.220699,6.3722010000000004,3.849037,6.37488,-3.634403,1.477801,3.7085,3.3355940000000004,-0.5540189999999999,,,,,,,,,,,,,,,,,,,7.014635,-1.0810965,3.984865,2.931337,3.3440350000000003,-0.912118,3.5844669999999996,8.340059
SK-MEL-5,5.0773125,,5.454255,3.85201,-1.9662680000000001,-0.147799,-2.567593,6.797381,2.3267029999999997,3.5519309999999997,-1.673743,5.417607,4.626709,1.079998,4.583485,1.841007,4.518283,4.89911,5.205871,5.370432,2.5641830000000003,2.909027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60415,1.4367020000000001,4.797429,5.8116449999999995,2.910924,4.3612160000000015,5.4027970000000005,5.61083,4.208717,3.955193,4.910379,-0.066825,2.86422,4.474202,5.614224,6.8375369999999975,0.384208,4.218553,3.373013,5.0384269999999995,4.68987,4.558342,5.542367,4.353713,5.759272,6.431342,0.927502,6.965028,4.813707,5.2222230000000005,4.475274,3.7152,4.6272269999999995,3.208524,4.710555,2.9113330000000004,-0.5314479999999999,1.186843,3.724297,1.379334,2.137872,0.706671,5.129018,4.511806,3.027976,5.097937,4.6008260000000005,1.858334,3.6089230000000003,2.712622,5.57604,2.6692240000000003,-1.728402,6.526934,5.437943,2.983287,0.271593,5.642663,4.678623,1.670886,-1.832648,4.594336,-0.803936,3.247631,-0.47581599999999996,3.451436,3.088602,5.926595,5.540779,-1.305947,-2.183395,4.931173,-1.1837229999999999,,5.900802,,,,,,,,,,,,,,,,,,6.332157,-1.3580014999999999,2.315788,3.58103,3.9203015,3.1502380000000003,4.194605999999999,10.270688999999999
SK-MES-1,6.12631,2.4640085000000003,4.463021,3.9030895,-2.6929,-3.2074854999999998,-2.863123,7.0386050000000004,0.680979,2.433284,-0.081624,2.4568950000000003,4.96873,2.169388,5.654835,-2.860625,5.139241,4.744339,5.881843,6.072389,2.843555,4.169204,5.558332,-0.698868,-4.115398,4.925832,-0.679895,4.518823,1.180218,3.633211,1.01531,0.441223,4.304880000000002,-0.21796100000000002,1.808766,4.907538,2.9281080000000004,2.744262,-0.034832,4.4561720000000005,2.782811,2.7139900000000003,4.849576,4.557782,-0.904876,2.922127,-2.621076,3.3588440000000004,1.00132,5.6521589999999975,5.490538,1.3265559999999998,-4.53174,2.006985,1.716634,3.857509,3.150511,2.4191130000000003,1.5459319999999999,5.661226999999999,5.6906940000000015,-0.529629,2.772221,2.042296,1.552547,4.4882290000000005,3.767951,2.875775,0.086927,4.888243,5.31321,5.373051,2.919898,4.383389,2.398597,2.5587560000000003,3.472319,5.567001,2.694194,2.967011,5.9242,5.941505,2.882191,6.976436,-3.9794739999999997,-2.5097240000000003,1.3971639999999999,1.5322129999999998,4.668328,1.832227,3.210268,3.6348050000000014,2.954988,2.196108,4.006251,3.197566,-3.220333,4.711777,2.968469,1.098591,4.070266999999999,3.65611,2.2475959999999997,4.299361,1.4765139999999999,5.674139,5.710548,5.778664,6.055594999999999,4.545286,5.286649,-0.17896199999999998,3.610472,4.730755,4.114115,6.944781,0.727049,4.95172,2.848649,5.896801,5.443467,5.0767430000000004,4.857752,3.901698,4.8937,6.364308,3.261206,6.6726490000000025,5.744795,4.281532,5.609756,3.180006,4.173817,7.0329570000000015,3.565201,3.32597,1.8596080000000001,2.0785869999999997,5.085858999999999,3.5651309999999996,2.753428,0.337169,5.938272,3.7074629999999997,6.070659,5.842428,4.171485,3.473529,3.6257050000000004,2.6782169999999996,5.255114,4.6424959999999995,-0.49637299999999995,6.5224480000000025,2.6059799999999997,3.5641519999999995,0.661337,5.417715,3.363485,2.994573,-0.716811,6.090066,1.8241900000000002,3.434444,0.6145390000000001,2.2482599999999997,5.9743559999999984,2.459957,6.0861480000000014,-2.5455,-1.558411,3.4851089999999996,2.868662,,,,,,,,,,,,,,,,,,,,3.505703,-2.7097695,-0.119125,1.137142,3.243935,2.396156,3.087271,8.800716
SK-MG-1,5.6928735,3.4377025000000003,3.89734,2.382981,-4.032229,-4.2826464999999985,-0.9676389999999999,7.040748,2.228827,1.93805,2.526293,5.5503849999999995,2.542459,3.824996,3.265037,-3.9231879999999997,3.515661,3.958878,5.848534,5.1305760000000005,3.273478,5.928804,5.795672,-1.901329,-4.437808,2.148883,2.1391869999999997,4.428293,0.764247,5.376197,0.12013499999999999,-0.02289,4.025273,-0.047022,3.04155,4.582198,2.21389,5.523961,-2.595926,3.842885,3.618985,3.534041,3.532264,4.063691,3.375374,2.284878,-5.795672,2.006397,2.074539,4.487635,2.7156439999999997,3.14595,-5.055099,1.7490919999999999,0.265606,2.444501,1.6790619999999998,3.957095,2.681809,5.09989,2.9334290000000003,-2.021035,2.2219,4.201579,-0.231471,4.463305,2.776497,1.7435650000000005,-1.173219,5.345457,4.851339,3.9842489999999997,2.597585,1.582487,2.407895,2.454016,3.1747669999999997,1.177324,1.879029,3.022759,4.900618,5.846175,4.71439,6.529949,-1.881187,-3.680154,-0.924917,2.6910439999999998,4.5064839999999995,3.7011269999999996,2.739752,4.877528,2.5131189999999997,4.083113,5.5209529999999996,2.438365,-0.500787,5.638555,5.171566,-0.161182,4.394893,3.031804,2.187169,6.0187870000000006,-0.196321,5.585342,5.09065,5.057073,5.328749,3.918189,1.880211,-0.447486,1.315182,3.873183,5.221967,5.72424,-0.47995699999999997,5.143148,1.846687,5.1688230000000015,4.004704,3.90626,4.89145,4.160633,4.308685,6.402966999999999,3.508028,6.943992,5.81148,5.740208999999999,4.5570379999999995,2.625493,3.706492,5.9385330000000005,3.138651,1.526148,0.710791,2.5256849999999997,3.1073939999999998,6.24185,5.565283999999999,0.15376099999999998,5.33871,5.154038,4.8171040000000005,5.286589,3.865632,4.278049,2.31003,2.252948,5.466289,3.3148419999999996,-3.103902,6.372324,2.545183,3.0184849999999996,-1.267168,2.852825,4.981713,3.09653,-2.68093,5.906464,-0.183644,-0.811869,-0.010086,1.7015259999999999,1.768493,5.8081949999999996,5.956283,-0.577983,-2.312233,3.141213,-3.531485,,,,,,,,,,,,,,,,,,,,5.760904,-2.8493835,-0.12070399999999999,1.347801,3.692471,-0.193131,3.048794,7.469527999999999
SK-MM-2,2.689719,3.104103,3.4384980000000005,2.8269155,-3.5489154999999997,-3.659511,-3.770258,3.977351,3.133781,2.058826,1.3103879999999999,4.404191,2.91452,4.185504,2.926565,-2.19486,2.5469779999999997,5.266383,4.8782510000000014,5.191523,0.519452,4.879302,5.2018010000000015,-2.0988689999999997,-1.4725219999999999,2.430924,3.056117,3.9266940000000004,3.239548,2.668083,2.3861950000000003,1.910557,4.924395,2.777448,3.087745,3.9938519999999995,0.5390119999999999,2.9838240000000003,-1.13123,2.197279,4.241766,2.53611,3.9599800000000003,2.503982,2.913571,-6.564767,-5.1829019999999995,3.7776650000000003,2.392106,4.847409,3.312808,3.450082,-1.325664,3.491133,2.122331,5.537925,4.253387,4.579607,2.356795,4.835593,4.545681,-0.699425,2.141973,3.5014220000000003,1.740378,5.098364,5.072998999999999,2.902735,1.135699,4.636112000000002,2.267112,4.19345,4.676467,3.0450310000000003,2.630248,-5.090628,5.104293,1.9903389999999999,2.726228,,5.102853,5.062368,4.529011,6.152966999999999,0.50569,-1.1399190000000001,-0.34967800000000004,2.62602,3.9563010000000003,4.4166360000000005,5.11086,4.527966,3.512033,3.8785489999999996,5.078522,5.0341010000000015,-1.160623,5.109916,5.0800339999999995,1.525915,2.3660419999999998,0.524529,-2.518519,1.127048,-4.860797,2.641414,4.243133,3.2652,5.5654080000000015,4.40627,3.2637080000000003,-1.55084,2.604506,3.900043,2.643242,6.203714,-2.706003,3.5637,2.209247,4.352291999999999,2.638665,3.463721,4.8277410000000005,3.048248,4.937051,5.7148449999999995,5.143375,5.803175,5.070773,5.7736279999999995,4.237786,1.9644970000000002,2.390905,3.045084,4.980185,0.46420100000000003,0.494429,5.841949,0.8934790000000001,6.22384,4.377011,-4.196797,5.066962999999999,2.119167,2.68825,4.039844,0.444405,5.5701230000000015,2.576438,1.53888,4.135167,0.0020469999999999998,-3.374688,5.4643809999999995,0.835625,2.585226,-1.288773,4.93565,2.748617,1.948909,-3.164603,5.84323,-3.08051,1.549967,-2.022837,0.009821,5.77876,5.110296,-1.076651,-4.792619,-3.971947,2.719596,1.557481,-4.332548,5.066269999999999,,,,,,,,,,,,,,,,,,,0.543089,1.963603,3.261926,2.687152,6.185403,4.1321910000000015,7.038862
SK-N-AS,5.5399660000000015,1.3411635,4.103366000000001,4.099603,-3.151345,-3.36972,-2.487864,4.28185,1.9602220000000001,3.530222,-1.883866,4.852505000000002,4.2238050000000005,0.15226800000000001,3.639901,-2.584996,3.390735,3.5539080000000003,4.808343,4.359389,2.550617,5.552423,5.5674800000000015,-2.159868,-2.130145,4.333467,-1.9354490000000002,2.679671,-0.271839,3.77345,2.0301299999999998,-0.7652760000000001,5.329007,2.077754,2.7926,4.2190769999999995,1.145152,5.49603,-3.100319,2.832543,4.9978690000000014,3.155376,3.851233,4.2910900000000005,2.908678,2.9625310000000002,-5.276203,1.0046389999999998,3.556772,5.850392,5.6145760000000005,3.863918,-3.3999309999999996,2.969843,0.040587,1.4854209999999999,5.624593,3.063,1.00063,4.801146,4.2885919999999995,-1.464615,4.967664,4.185067,-0.479074,5.352713,5.361315,3.667706,-0.46598900000000004,5.64602,4.991466,5.311324,1.2363309999999998,4.3354099999999995,2.7886580000000003,3.811658,4.304584999999999,3.4566019999999997,3.2874769999999995,2.943749,5.745185,5.978586,4.401789,6.733074,-2.64371,-4.625945,2.374191,1.3696409999999999,5.898594999999999,1.602028,4.393798,5.6863,3.523884,3.4196089999999995,5.502534,5.57777,-0.8527469999999999,4.469011,5.207289,1.158042,2.163434,2.006516,-0.354987,5.295618,-0.453452,2.825327,4.216185,4.76936,4.968636,4.566179,2.9919919999999998,-1.5805069999999999,1.832627,2.6684259999999997,3.956065,6.046492,-1.3039459999999998,4.839365,3.336065,5.879239,5.418068,3.128877,5.854205,4.3684330000000005,5.736791,5.399229,1.487969,6.531931,5.81832,6.106357,3.6556230000000003,2.167345,5.634284,2.316767,3.9850849999999998,2.801549,1.187044,4.2038199999999994,5.925663,1.5134809999999999,5.432326,0.44977700000000004,5.2248160000000015,4.588832,3.09607,3.9863230000000014,2.314307,2.609752,1.8231979999999999,3.5021980000000004,5.067607,5.969602,-3.361974,6.278506,1.559811,3.140535,-0.330492,3.563363,2.286308,0.727579,-3.124828,6.143522,0.96309,2.2530189999999997,0.085788,1.1908379999999998,6.145208,5.96416,2.294351,-3.3376620000000004,-1.732286,5.678388,2.89672,-4.4448360000000005,,,,,,,,,,,,,,,,,,,,-0.3519875,4.195623,6.748744,2.910545,3.5296339999999997,4.320894,7.973731
SK-N-DZ,4.1753555,2.9665245,3.9243765,3.5234775000000003,-3.8528935,-5.2958915,-4.2671470000000005,3.8542389999999997,1.7598220000000002,2.790707,0.804234,4.4204349999999994,4.196115,3.7702940000000003,4.926532,-3.301596,1.573682,2.299931,5.278311,4.783201,1.156403,4.024363,4.2441889999999995,-1.6983009999999998,-3.185273,2.672014,1.913318,2.632977,-1.262573,1.815263,1.7189709999999998,-0.9149360000000001,2.728427,2.429223,2.3089060000000003,2.607016,0.49128299999999997,3.062007,-1.9782119999999999,1.442114,2.366371,1.6852169999999995,2.5638240000000003,2.216127,-2.616461,1.745724,-5.241021,0.038796,1.6186770000000001,4.355189,3.8958129999999995,1.1366,-0.797393,1.7681830000000005,0.375934,1.1062610000000002,2.996112,3.726275,-0.908644,5.210528,5.422179,-1.486648,1.42852,2.5598490000000003,-0.200043,5.346441,2.2965,3.5642089999999995,-2.240447,3.7728379999999997,5.457325,2.5831049999999998,0.590214,3.170843,0.938789,0.310973,4.202639,2.8381830000000003,1.193382,-0.59097,4.103968,5.465103,3.285878,5.782714,-3.1385680000000002,-5.14679,-0.643358,-0.100927,2.491403,1.6647669999999999,1.8992419999999999,4.92669,2.109366,5.396539,4.500412,3.83269,-1.362579,4.104213,2.894844,1.044565,3.8214089999999996,0.380714,-2.54506,4.898391999999999,-1.558439,2.447662,3.4885,4.939401999999999,3.4127110000000003,4.938783,4.597986,-1.3508930000000001,2.2261029999999997,2.756987,3.418543,5.676067,-1.103389,4.730208999999999,-0.199451,5.391923,4.983731,5.157209,5.470811,3.428039,5.4233160000000025,3.7772959999999998,2.884916,6.5141160000000005,3.467825,3.332154,3.7059330000000004,3.884585,4.5319970000000005,2.131657,3.265823,1.517501,0.653516,1.156477,4.442672,5.3863650000000005,2.286028,-0.30222,4.775766,1.076798,2.272375,4.7099410000000015,0.487512,3.9967919999999997,2.453046,-0.799625,4.6570339999999995,3.8871879999999996,-2.365426,6.0745,-1.2752620000000001,3.1302849999999998,-0.9520559999999999,4.7423720000000005,4.424512,1.9048779999999998,-1.8537810000000001,3.103567,3.149793,,-2.786668,1.158825,5.082305,5.469603,2.440913,-4.00042,-2.296512,3.5367910000000005,4.2924120000000014,,,,,,,,,,,,,,,,,,,,4.753285,-0.726005,3.58276,4.4203779999999995,4.0289645,2.1072889999999997,4.162071,8.137134
SK-N-FI,5.045385,1.4791755000000002,2.583876,3.1379200000000003,-2.801828,-2.803704,-2.010414,6.757237,2.040089,1.4595040000000001,-0.20714200000000002,4.6001970000000005,1.9766869999999999,1.698693,5.0184050000000004,-2.856462,1.841316,4.792515,5.521629,4.353107,2.540334,3.884722,6.1109519999999975,-0.9384299999999999,-2.4615650000000002,3.2509639999999997,-1.124795,2.7566509999999997,0.22209600000000002,3.159986,1.88609,0.142986,4.0947569999999995,3.995483,2.947334,3.627918,1.074781,4.322938,-0.4192770000000001,3.86215,5.0308470000000005,2.4411400000000003,4.0125410000000015,4.039067,2.782165,1.743999,-4.8368910000000005,-0.258529,1.54377,4.6603910000000015,4.006037,3.38251,2.360763,1.5591059999999999,0.320223,0.856936,3.6963120000000003,2.476877,1.9674759999999998,5.3075019999999995,5.39585,-0.633524,1.790418,3.3537150000000002,-0.385,5.183775,3.977272,4.571179,0.7964479999999999,5.1660699999999995,4.228308999999999,5.369708,1.9040700000000002,3.4042790000000003,0.306579,3.094272,5.077463,2.096161,2.84455,2.47517,5.038687,5.164486,4.733709999999999,6.43538,-0.868157,-3.6947419999999997,3.772699,0.227588,4.659137,3.3098620000000003,4.3199309999999995,5.3730519999999995,2.5095970000000003,2.566681,3.805128,4.410633,-2.783566,5.066393,4.905826,1.096487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.668467,,,,,,,,,,,,,,,,,,,5.918234,1.281584,4.994624,5.679458,3.756087,4.195647,4.271808,10.309550999999999
SK-N-SH,3.073944,2.977336,3.399724,2.232043,-4.057112,-4.044487999999999,-2.89981,5.224862,2.3756470000000003,0.843563,2.647293,4.0389610000000005,2.303614,3.9708309999999996,4.575069999999998,-3.2910800000000004,2.8526740000000004,5.1000510000000014,6.1527660000000015,5.4777,1.4125299999999998,4.898435,1.68819,-1.554316,-2.91057,2.980952,0.494667,4.3446440000000015,1.049786,2.980874,1.3020100000000001,0.403614,2.913865,2.628263,2.301501,4.123693,2.1085979999999998,4.175992,0.03355,3.180686,2.2714090000000002,2.096941,4.729203,3.900443,0.119128,0.643931,-4.410636,2.143703,2.0949240000000002,3.945014,3.741774,3.967019,-2.00224,1.512691,1.045236,1.8212259999999998,2.7707610000000003,2.383575,3.7833930000000002,5.493977,5.53648,-0.089324,0.938443,4.037953,-0.806294,4.973522,1.717375,3.718529,-0.590837,3.7966699999999998,5.79258,3.650317,2.0465720000000003,3.211963,0.45666899999999994,-1.418216,3.18561,1.8308209999999998,3.2803269999999998,2.458478,5.837258,5.767945,4.440278,5.971468,-3.616798,-1.8930259999999999,3.372006,0.045738,5.576055,3.046622,0.28375700000000004,5.162362,2.12111,3.29806,5.225672,3.0903709999999998,-2.7657279999999997,4.181687999999999,4.09481,0.165625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0617220000000005,,,,,,,,,,,,,,,,,,,5.893708999999999,-2.6379125,-0.8333870000000001,-1.331218,3.4822985,0.09447799999999999,3.610922,8.485354
